name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,linkedin,country
OriginTrail,https://www.eu-startups.com/directory/origintrail/,Slovenia,"OriginTrail is an ecosystem dedicated to making global supply chains work together by enabling a universal, collaborative and trusted data exchange.
OriginTrail is the first purpose-built protocol for supply chains based on blockchain technology. Blockchain technology has huge potential to decentralize trust in supply chains and bring enormous benefits. To unlock this potential, OriginTrail protocol was designed to tackle the prime challenges limiting the exchange and integrity of data in product supply chains. OriginTrail delivers IT providers in the supply chain industry quick implementation of blockchain-supported data sharing in multi-organizational environments.",,Ljubljana,"Information Services, Supply Chain Management , Information Technology",,2013,www.origintrail.io,,,SI
Chipolo,https://www.eu-startups.com/directory/chipolo/,Slovenia,"Chipolo is a Bluetooth enabled leash that wirelessly tethers to nearly any Bluetooth enabled mobile phone. It helps you find your stuff, whether it's lost or was just left somewhere. Chipolo isn’t just portable. It’s wearable, too. Clip it to your home or car keys, wallet, backpack, cat, dog - you name it.",,Trbovlje,"Hardware, Software, Pets",,2013,chipolo.net,,,SI
Blckb Applied Neuroscience,https://www.eu-startups.com/directory/blckb-applied-neuroscience/,Slovenia,Blckb is a subscription model for Neurodata cloud processing platform. Blckb is bringing the potential of brain imaging technology to new fields of use outside of traditional labs to help create a better future.,,Legotec,"Biotechnology, Cloud, Data",No funding announced yet,2013,https://blckb.eu/,,,SI
Doctrina,https://www.eu-startups.com/directory/doctrina/,Slovenia,Doctrina is an independent educational platform for health care professionals with (video) content about products and other professional CME topics. The platform also enables pharma companies to reach and connect with HCP's in a fast and efficient way. Doctrina is an online platform that allows pharmaceutical companies to educate pharmacy employees using short product videos.,,Ljubljana,"EdTech, Healthcare, Pharmaceutical",,2013,www.doctrina.biz,,,SI
Venxly,https://www.eu-startups.com/directory/venxly/,Slovenia,"Venxly is a mobile advertising system, and service around it. We connect clients with the college and high school population. We do it by providing a flexible and highly precise targeting system. It targets exact location, time, day and personality so that only the right person at the right place and time sees the ad.
Average ad engagement rate is 3%. Venxly's ad engagement rate is 72%.",,Ljubljana,"AdTech, Targeting System, Location based Marketing",,2013,www.venxly.com,,,SI
Danes je nov dan,https://www.eu-startups.com/directory/danes-je-nov-dan/,Slovenia,"Danes je nov dan (in English: Today is a new day) is a non-profit institute and website dedicated to “Nurturing critical thought. Posing other questions. Hacking a new day. Nurturing a safe, inclusive and modern web. And world.” Danes je nov dan got off the ground in 2013 by winning three out of five funding rounds from Google’s Digital News Information Fund, for its solutions Parlameter and Commentality. Parlameter is a parliamentary monitoring tool that enables users to gain unique insights into the work of their representatives. By analysing data gathered from parliamentary sources and visualising it in embeddable information cards, it allows journalists to save time and enhance their online articles with relevant interactive content. The startup’s other solution, Commentality is an embeddable solution for online news organisations that facilitates constructive discussions. It allows users who make comments to engage with others’ statements in a way that both lowers the engagement barrier de-escalates confrontations for participants who are highly emotionally motivated by the subject.",,Ljubjana,"NGO, PolitTech, Parliamentary Monitoring Tool, Data Analytics",,2013,www.danesjenovdan.si,,,SI
Cofinder,https://www.eu-startups.com/directory/cofinder/,Slovenia,Cofinder is on a mission to help anyone with a great idea to assemble a successful startup team capable of creating a viable business. We are developing a web platform through which you will be able to share your ideas with the same-minded entrepreneurs and search for interesting projects to join. We would like to empower innovative individuals to realize their projects by assembling the best team possible or by helping others realize their dreams by joining their team.,,Ljubljana,"team building, entrepreneurs, startups",,2013,http://www.cofinder.eu/,,,SI
Fieldoo,https://www.eu-startups.com/directory/fieldoo/,Slovenia,"Football Career Network for players, agents (intermediaries), scouts and clubs, seeking opportunities and challenges. Boost your career and showcase your skills & performances to the world!

Fieldoo aims to became relevant database source, credible communication & networking platform, giving the opportunity to everyone to show its potential and take the next step in the career.",,Ljubljana,"Football Career Opportunities, Social Network, Database source",,2012,http://www.fieldoo.com/,,,SI
SunContract,https://www.eu-startups.com/directory/suncontract/,Slovenia,SunContract is an energy trading platform that utilizes blockchain technology to create a new business model for buying and selling electricity.,"In a high-profile event attended by officials from the European Union as well as the Slovenian government, SunContract, slated to disrupt and revolutionize the energy market with the worlds first live blockchain-powered peer-to-peer platform - launched its platform on April 13, 2018.
The SunContract platform empowers individuals, with an emphasis on home owners, to freely buy, sell or trade electricity  making them completely energy self-sufficient. Instead of being hamstrung by natural monopoly of traditional power generators and distributors, you can now trade electricity with any person you wish directly. You can also choose the price at which you purchase or sell your electricity.
The project is being implemented in Slovenia for a start and plans to expand into other European Union nations in coming months and years are in the companys pipeline. Through the platform, Slovenian households are currently witnessing electricity cost reductions of up to 40% while also choosing environmentally friendly energy sources which reduce environmental degradation that we see with fossil fuels. Join the revolution today by registering to join our platform.",Slovenia,"Energy Trading Platform, Blockchain, Electricity Retailer",,2012,www.suncontract.org,,,SI
Quadrofoil,https://www.eu-startups.com/directory/quadrofoil/,Slovenia,"Quadrofoil is a high-tech development company with a team of skilled engineers, nautical enthusiast and visionaries, who designed and manufactured the revolutionary fully electric powered and completely environmentally friendly hydrofoiling watercraft.",,Slovenska Bistrica,"Mobility, Innovative Transportation, Hydrofoil",,2011,www.quadrofoil.com,,,SI
Databox,https://www.eu-startups.com/directory/databox/,Slovenia,"Databox is a mobile executive dashboard that brings your Business to your fingertips. It aggregates data from various business applications, visualizes and delivers important business insights in a way that makes sense when you are mobile. This gives executives access to real-time data and helps make better decisions, faster.

Databox can connect to any data source inside a company and deliver metrics that matter in simple and effective mobile overview. Currently we offer integrations with 18 Cloud applications such as Salesforce, Hubspot, Google Analytics, MailChimp and many others.",,Ptuj,"mobile executive, dashboard",No funding announced yet,2011,http://databox.com,,,SI
The Crypto App,https://www.eu-startups.com/directory/the-crypto-app/,Slovenia,"The Crypto App delivers in your language. From news and market insights to tweets from local influencers – we’ve got you covered! The Crypto App systems pull, inspect and combine data from multiple sources - price aggregators and more. The Crypto App measure crypto markets and deliver the results in your pocket. Enjoy support for English, German, Russian, French, Spanish, Portuguese, Italian, Turkish, Vietnamese, Indonesian and Slovenian.",,Stranice,"Mobile Apps, Prediction Markets",No funding announced yet,2007,https://thecrypto.app,,,SI
