name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,linkedin,country
HeatVentors,https://www.eu-startups.com/directory/heatventors/,Hungary,"HeatVentors started out as a university research project, only to be launched in 2017 as a thermal energy storage tank based on phase change material technology called HeatTANK. The novel tank can save between 20 – 40%o f energy, store heat energy between 100 and 600 degrees Celsius, reduce greenhouse gas emissions by half, all that with an average ROI of 3-4 years. More importantly, compared to the water storage HeatTank is 90% smaller in size, making it perfect for both family and industrial use. The startup closed a seed round in 2018, and received H2020 funding in 2019, to boost its operations.",,Budapest,"Heat storage, Energy, HeatTANK, HeatVentors, Budapest",,2017,https://www.heatventors.com,,,HU
Seon,https://www.eu-startups.com/directory/seon/,Hungary,"At SEON, we strive to help online businesses reduce the costs, time, and challenges faced due to fraud. Whether you are a global financial leader or a small eCommerce, our solution simplifies fraud management so you can focus on what matters: growing and scaling your company.

Our talented team of consultants and developers is there to create a safer environment for online businesses. Cybersecurity is our passion. Anticipating risk vectors is our expertise. SEON is how we create a unified solution that combines ease of use, flexibility, and the ability to tackle complex problems in a simple way for your business.",,"Budapest, London","Cybersecurity, AI, Fraud Prevention, Fraud Management, Seon, Budapest, London",,2017,https://seon.io,,,HU
Rollet,https://www.eu-startups.com/directory/rollet/,Hungary,"Rollet revolutionizes how motorists pay – for parking, fuel, tolls, or anything else, by transforming any car into a payment token via computer vision and LPR. No cash. No contact. Just swipe your car.",,Budapest,"FinTech, Contactless, Token Payment, Parking Payment, Rollet, Budapest",,2017,https://www.rollet.hu,,,HU
OOT Technologies,https://www.eu-startups.com/directory/oot-technologies-kft/,Hungary,"OOT Technologies Kft develops a hub smart home controller, with the goal of making home automation accessible to everyone. With the OOTT smart home control panel, you can control almost any smart home device (Apple HomePod, Google Home, Philips Hue, Alexa, IKEA smart home).",,Siófok,"Information Technology, Robotics, Software",Between €1-€100K,2017,http://www.oott.hu/,,,HU
Leap,https://www.eu-startups.com/directory/leap-2/,Hungary,"Leap is a company that manufactures fast washing machines to save on time and consumption. The company is based in Kétpó, Hungary. It was founded on Oct 27, 2017.",,Kétpó,"Laundry, Dry-cleaning, Washing Machine, Technology",Between €100K-€500K,2017,www.leap15.com/,,,HU
CodersRank,https://www.eu-startups.com/directory/codersrank-2/,Hungary,CodersRank is a platform helping developers in job-seeking and professional growth.,,Debrecen,"Data Integration, Data Visualization, Identity Management, Information Technology, Software",Between €1 million-€ 2.5 million,2017,https://codersrank.io/,,,HU
Banzai Cloud,https://www.eu-startups.com/directory/banzai-cloud-2/,Hungary,"Banzai aims to simplify the development, deployment, and scaling of complex applications and to bring the full power of Kubernetes to developers and enterprises.",,Budapest,"Information, Technology Software",Between €2.5 million-5 million,2017,https://banzaicloud.com/,,,HU
Innoria Kft.,https://www.eu-startups.com/directory/innoria-kft/,Hungary,"Innoria Kft. is a Hungarian company headquartered in Debrecen that operates in the field of bioinformatics. INNORIA offers unique products for sports teams that open up a new dimension in legal performance enhancement. Innoria's groundbreaking neurofeedback technology is a tool to unlock the hidden potential of athletes'​ mental power. The company aims at bringing the best possible mental training technology to the market, give new wings and open up higher dimensions for peak performing athletes and sports teams.",,Debrecen,"Biotechnology, Fitness, Health Care",Between €500K-€ 1 million,2017,http://innoria.hu/,,,HU
Yaw VR Ltd,https://www.eu-startups.com/directory/yaw-vr-ltd/,Hungary,"Yaw VR Ltd is a company based in Budapest, Hungary. The startup is the inventor and producer of Yaw VR Motion simulator for virtual reality gaming. It was founded Sep 15, 2017.",,Budapest,"Virtual Reality, Motion Simulator, Gaming",No funding announced yet,2017,yawvr.com,,,HU
IB Math Club,https://www.eu-startups.com/directory/ib-math-club/,Hungary,"IB Math Club is a company that offers Onepagers, an instant summary pages covering all topics that the user has to learn for the IB Math exam. It is easy to use and easy to remember​. Besides Onepagers there’s thematic practise opportunity, examination practise and one-on-one online tutoring with specialised IB teachers. Through a performance monitoring system, the you get valuable feedback, which will show your predicted grade and detailed statistics to track your improvement.",,Dunakeszi,"E-Learning, Education",Between €100K-€500K,2017,https://www.ibmathclub.com/,,,HU
PSC CEE,https://www.eu-startups.com/directory/psc-cee/,Hungary,"An innovative company made up of experts with more than 60 years of experience in the payments business. Payment and Sales Consulting’s strength is innovation, the owner structure consists of long-time experts of the payment world with a cumulated experience of over 60 years, together with OXO Labs and Hiventures a subsidiary of the state-owned Hungarian Development Bank.",,Veszprém,"payments, bank, innovation, structure",Between €1 million-€ 2.5 million,2017,http://www.psccee.com/,,,HU
Qlife,https://www.eu-startups.com/directory/qlife/,Hungary,"Qlife’s mission is to keep sport and health hand in hand. We try to support this by supporting young athletes and creating a cool healthy functional drink. Our customers are committed to our mission, as are we. Become a QlifeR and improve the quality of our lives together!  Qlife is a health care company.",,Budapest,"healthcare company, drinks, athlete",Between €1-€100K,2017,https://getqlife.com/,,,HU
RealMonitor,https://www.eu-startups.com/directory/realmonitor/,Hungary,"RealMonitor is a web application supporting real estate agencies. RealMonitor is a web application supporting real estate agencies. Main areas of application: private listings, market monitoring, and call tracking modules.",,Budapest,"web application, real estate, call tracking modules",Between €100K-€500K,2017,https://www.realmonitor.hu/,,,HU
