name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,linkedin,country
Valuelenz,https://www.eu-startups.com/directory/valuelenz/,Greece,"Valuelenz, a cloud-based hybrid commerce solution, makes in-store shopping quicker, personalized and convenient just with a mobile phone. And it also makes remote shopping more confident and faster with personal video assistance with real people, in-store and in e-shops. Phygital shopping experience, localized in the 26 most common languages.",,Thessaloniki,Retail Technology,No funding announced yet,2021,https://www.valuelenz.com,,,GR
Yolt Labs,https://www.eu-startups.com/directory/yolt-labs/,Greece,"We are Yolt Labs, a Software and Business Consultancy house specializing in Web Applications, Data Science, Analytics and improvement of work-life in general. e are dedicated to delivering top-quality tech solutions to your everyday workflow. We aim to offer our services all over the world and making the life of every employee/company easier.",,Peristeri,"Apps, Artificial Intelligence, Big Data, Consulting, Machine Learning, Predictive Analytics, Software, Web Design",No funding announced yet,2021,https://yoltlabs.com/,,,GR
CaptainBook.io,https://www.eu-startups.com/directory/captainbook-io/,Greece,"CaptainBook.io is the only software you will need for tours and activities. Save time, grow your business and get more bookings while focusing on running your tours, activities and experiences",,Náxos,"Information Technology & Services, booking software, tours",No funding announced yet,2021,https://www.captainbook.io/,,,GR
LookingAroundus,https://www.eu-startups.com/directory/lookingaroundus/,Greece,,"LookingAroundus is a travel portal that covers topics about Crete. We curate news and events around the island. Explain what’s happening in the regions so you could feel like you live here. We highlight the people and places that are working to make Crete a better and interesting place. All in a short, enjoyable email newsletter. 🌴📧 Check us out!",Agios Nikolaus,"newsletter, travel guide, directory, media",No funding announced yet,2021,https://www.lookingaroundus.com/,,,GR
DeltechSLT PC,https://www.eu-startups.com/directory/deltechslt-pc/,Greece,Meet people with the same passion and love for sports. Find training partners in any city.,,Athens,"sport, healtcare, athletes",Between €100K-€500K,2021,https://athleteswer.app/en/,Active,,GR
e-Valuation,https://www.eu-startups.com/directory/e-valuation/,Greece,"e-Valuation (B2B) is a user-friendly app for 360° employee performance appraisal. We use customized questionnaires for each company position and provide real-time results & performance history in order to enhance employees’ accountability and transparency and foster a culture of evaluation that promotes personal growth. E-valuation uses a software subscription business model which allows us to continually improve the personalized experience we offer, creating loyalty and a steady stream of income. We charge companies on a per-employee basis and offer three plans to choose from (basic, premium, and tailored). We bet on the company’s growth to result in greater revenues for it.",,Athens,"Human Resources Services, B2B, Data automation",Between €100K-€500K,2021,https://e-valuationapp.com/,,,GR
Trimsignal,https://www.eu-startups.com/directory/trimsignal/,Greece,Trimsignal makes it possible to achieve higher compute capacity/energy efficiency from given silicon real estate by adjusting clock frequency dynamically whenever and wherever possible. The simplicity and ease by which Trimsignal achieves higher energy efficiency and/or rate of computation across different ISA and process technologies will allow a broad spectrum of IC designers to integrate the patented and patent pending technology as staple digital IC design features in all future IP cores of all sizes and types.,,Athens,"Cloud, Edge Computing, Semiconductor Manufacturing,",No funding announced yet,2021,https://www.trimsignal.com,,,GR
Protio,https://www.eu-startups.com/directory/protio/,Greece,Protio is proptech startup reinventing the process of buying & selling real estate.,,Athens,"proptech, real estate",Between €1 million-€ 2.5 million,2021,https://protio.gr,,,GR
Dataphoria,https://www.eu-startups.com/directory/dataphoria/,Greece,"At Dataphoria, we are building the first Sustainability Analytics-as-a-Service platform. An Analytics-as-a-Service platform for any company, organization, or city who wants to measure, optimize and communicate its sustainability transition accurately and effectively. Measure, accelerate, and communicate your sustainability transition with data.",,Athens,"Software Development, Data Science, Analytics",Between €100K-€500K,2021,https://www.dataphoria.gr/,,,GR
FresCon Tehnologies,https://www.eu-startups.com/directory/frescon-tehnologies/,Greece,"Our innovation is a Post-harvest technology applied to fresh fish that maintains the sensory quality, the nutritional quality of fish while it increases the shelf-life by 3-4 times compared to existing technologies
Our technology can be easily adopted and incorporated by existing production lines with the addition of specific parts in the production process or it can be offered as a new installation of a complete production line. The benefits for the Fresh Fish Process and Packaging Businesses are significant and of immediate effect. 
Our long term vision is to extent our technology to other food resources and new applications.","We are a food technology oriented business focused in the development of our technology, having the key values of sustainability, eco-system balance, responsible consumption and production, and food waste reduction.
Our mission is to create production efficiencies for fresh fish so to be enjoyed by bigger population.
We cooperate with Universities, businesses, research teams and individuals in the development of our technology so to expand the outreach and effect of our innovation.
We never cease to research for supplementary or new technologies aiming to the improvement of the whole food production-consumption chain for the benefit of all key stakeholder involved.",Athens,"FoodTech, AI, AgriTech",Between €1-€100K,2021,www.frescon-tech.com,,,GR
